default,student,balance,income
No,No,246.955462978737,47692.894249517594
No,No,578.978610085742,46304.717476204
No,No,557.80877712832,62352.846074564295
No,Yes,788.251751590529,10418.1828574391
No,No,1060.80742927021,39174.0563607053
No,Yes,1247.9070287109,19816.720143272
No,No,1184.36072325231,34259.9901986231
No,No,1024.57823828863,33071.5499188853
No,No,1080.29165556776,43367.899566873595
No,No,540.279044842846,26267.156349509503
No,No,1448.83546537495,33835.7362563617
No,Yes,561.1940352840099,27421.1112560912
No,No,1191.4803065890899,30040.5721479464
No,No,565.138987531877,38202.5839366837
No,No,482.98219522044997,35845.192831506
No,No,950.350093348717,37486.2495546276
No,Yes,350.702913455224,21235.360416199
Yes,Yes,1551.0234688605499,19027.5086325602
No,No,981.596275086756,37747.9133548875
No,No,1442.12980525117,10921.6150280099
No,No,1060.3358600878698,56607.2539731991
No,No,1154.89079229674,61794.346333365706
No,Yes,544.139769261479,20056.828543898002
No,No,1137.1754542272502,27588.9333054472
No,No,414.084049490222,47811.4189244222
No,Yes,436.008314418274,17504.44777329
No,No,987.814799701723,25809.9802798683
No,No,679.3918417654701,46603.5464098654
No,No,1377.77200718577,51633.329550876
No,No,856.811960459733,32437.131834894502
No,No,1036.67683328589,44923.8027469326
No,No,0.0,46826.8044671654
No,No,961.472070662985,51936.759887507695
No,No,275.988091260141,35622.829451765
No,No,426.69354209974,30769.344772470402
No,No,290.25190815260896,46214.1592342021
No,No,934.969703457723,42325.749985443705
No,Yes,668.991155587469,26342.0484612914
No,Yes,2004.72756831,27136.537977006203
No,No,1312.8657297514699,29938.2594627799
No,Yes,662.273556493038,15092.0510234018
No,No,524.639805989354,36120.8922605785
No,Yes,1212.58956759787,21058.3486627819
No,No,961.3157693519811,30290.806504884302
Yes,Yes,1504.2901781378698,13965.1860445333
No,Yes,613.656318023126,25040.4884531578
No,Yes,1233.3436046567301,13402.0732850411
No,No,1221.38595934501,36961.3151242225
No,No,1217.05680668466,46256.780487294505
No,No,628.757698443741,43205.175297532594
No,Yes,819.097316108521,15957.9436405491
No,Yes,843.493455075409,12710.0257138998
No,No,1173.55981500254,29141.3657347634
No,Yes,1195.59028306582,13329.596404816599
No,No,1202.88312357915,12288.127075016
No,No,24.8718234850631,29316.9703343848
No,No,853.2414215846879,29484.052380177596
No,No,398.77570528356796,40223.909807938704
No,Yes,1521.17239555469,18149.886186618798
No,Yes,1160.2217927032302,15941.0508838215
No,No,985.6140627369949,49948.467111904596
No,No,583.820719256707,38215.9647632209
No,Yes,638.691982603121,18148.3017050128
No,No,384.99771946375097,25380.7034543934
No,No,1050.7642306907699,31558.8984246114
Yes,Yes,1871.93838694355,18077.4870927503
No,No,793.761717609342,35157.7399755377
No,Yes,591.6606513329609,21790.502425040602
No,No,419.476441266895,24001.5121969332
No,Yes,514.283890206455,18185.479697486102
No,No,1027.8950352508198,21551.6110897047
No,Yes,1029.68154856023,15977.3211389052
No,Yes,953.626323812467,18363.0684974424
No,Yes,1463.3377651496398,11579.159452276499
No,No,1172.45949910584,34690.1382789868
No,Yes,548.272863944776,12048.822892267099
No,No,1752.88378856299,48250.1046209779
No,Yes,555.920680160548,23909.7064937556
No,Yes,1560.9317521990301,13621.5691623243
No,Yes,839.883556561924,16883.3388582069
No,Yes,1112.8179784831,13634.9076283835
No,No,1309.2537724595,43278.0592842939
No,No,940.590874822012,41560.470993534196
No,No,1019.2489771859199,41195.3701168568
No,No,433.669019529031,32904.6977154916
No,No,1015.1154250426699,42050.4665242275
No,No,75.1776630661825,52765.9782830813
No,No,1050.31637646534,39585.624224346204
No,No,48.9118568414431,35155.1724669932
No,No,1721.64777991975,48236.126333498396
No,No,1607.3514404307598,48700.848046720595
No,No,1180.4475417055198,43914.4198194427
No,No,609.877134574805,40875.9465364492
No,Yes,1054.2002082358001,19440.9731795923
No,Yes,793.8204657021339,19074.0317333481
No,No,879.675617944934,30021.383346503102
No,No,1237.64742197945,29151.2346616317
No,Yes,1412.764358307,18234.4592165626
No,Yes,1174.71648266832,13025.7694481722
No,No,363.344803781613,44325.7888525566
No,No,919.485776297976,44928.184639380896
No,Yes,1195.0596696449002,21648.656680806398
No,Yes,794.137787843789,15721.799659196202
No,No,10.1888185108063,33776.8254558982
No,No,0.0,31083.2214565069
No,Yes,498.505979218863,16967.6197633608
No,Yes,1227.16110689129,18459.4186146975
Yes,No,1902.6129910377301,53394.0762256759
No,Yes,1059.20463689881,11742.3798595281
No,Yes,450.305390754806,21177.6110782599
No,No,418.53987043528605,55002.7334074783
No,No,1070.4806766624401,32939.3667112495
No,No,1306.77057329409,56640.6340336077
No,Yes,1315.3372979029,8431.17500361516
No,No,74.53342519575759,19146.2456270511
No,No,66.152330488706,38927.124508577
No,No,56.4207116526935,54217.3382458634
No,No,1056.59687510996,25123.8596166639
No,No,259.237577825768,51355.3746230815
No,Yes,1143.6925780324302,23500.901283927204
No,Yes,0.0,15682.0685039174
No,No,877.793933789175,30239.7207155808
No,No,919.077555018396,45315.5574507726
No,No,94.9324758740624,27212.9512378545
No,No,333.374188920034,29413.1489918422
No,No,197.91071650506802,30971.1972485545
No,No,624.91008800743,41047.5557873222
No,No,138.252251807784,54406.5022458143
No,No,787.5517716676469,46185.55200069019
No,No,1030.92756438288,36271.334562997596
No,No,1049.74764261543,30159.2098936227
No,No,0.0,35738.9875659081
No,Yes,1130.05678744088,18467.1021942011
No,No,795.5412235058369,51303.1401368965
No,Yes,1503.59623846768,18710.6144823399
No,No,436.13501240498397,46071.6605240224
No,No,800.705593268976,36314.4363313898
Yes,Yes,1881.0499523190197,16580.4505635578
No,Yes,1445.4580296752201,18632.6160618408
No,No,1166.10023562566,23994.4039068604
No,No,163.747103724139,38970.0289045853
No,No,0.0,46353.8021213475
No,No,1322.05293700543,47814.1742032386
No,No,1283.5232534024099,61525.696177373095
No,No,1000.89843370124,43059.0486011163
No,No,249.860323038141,47602.1164993638
No,No,500.22217836359704,38991.0124810993
No,No,568.094485122303,36374.4339230205
No,Yes,1047.0851538275301,13714.2793843271
No,Yes,186.668374310028,15976.637860840701
No,No,782.778332002182,39224.4092738836
No,No,388.548350469936,18007.8329600719
No,Yes,842.572226289192,17279.5218205669
No,No,556.11563127995,44197.9084625663
No,No,1234.57861793258,48112.480535966504
No,No,412.894341852175,42123.217214619704
No,No,683.357393752549,29269.3335200448
No,No,872.2261715508971,48101.6116884956
No,No,415.765428516259,24740.7535995478
No,Yes,1518.0188089466599,16740.4430837437
No,No,254.39445522627003,44612.1475667156
No,No,1507.24919460052,24057.5179445895
No,No,900.5675030749609,40848.691793574304
No,No,595.145133604105,46011.9466316937
No,Yes,163.939823069243,21083.0045099261
No,No,389.613251859694,43472.6742993942
No,Yes,1334.9711802402198,14834.8642935984
No,Yes,1961.72865697375,17864.0992535126
No,No,1173.1614932717,36439.6787266044
No,No,1102.4182420601599,23218.0838040839
No,No,1228.90791879055,46411.8200587014
Yes,No,1505.83147454065,29525.7494012187
No,Yes,1217.6239131840302,21160.4293008005
No,Yes,843.159090993044,12042.8942197634
No,No,1004.5329035078099,59403.930009567805
No,No,294.062944441265,57500.1110544571
No,No,484.72347948412005,24569.5672907264
No,No,775.556138836832,34586.253337607995
No,Yes,1339.3127687594501,21031.8598306849
No,No,801.855034413267,39156.6274892218
No,No,551.8871003161071,37573.1413923906
No,Yes,522.381180598609,23440.064222588502
No,Yes,1237.45472270608,20660.469378731203
No,No,320.005916922744,57563.489234303204
No,No,960.670030602657,30093.727535682003
No,No,272.019517715797,29773.6093193606
No,No,927.165918219897,33781.8151051117
No,No,75.7952593119642,55189.6859931147
No,No,1285.85138073458,37635.9540815737
No,No,1471.77507287232,32478.043910933502
No,Yes,808.0147191289481,14485.4684384242
No,No,747.353555712602,42900.024948175495
No,No,327.795731659084,23865.3280982629
No,Yes,851.341791940435,18786.5803421911
No,No,110.85436510537501,27370.30436569
No,No,541.7555693486889,57322.1050225554
No,No,0.0,36269.292539222
No,No,1201.36026411294,51740.890051103495
No,No,57.21983790346,18982.5557145634
No,Yes,785.0934845816209,32945.8280664548
No,Yes,383.639664344123,17445.182442159
No,No,1107.3041567002,52765.0586636951
No,No,396.985985441859,55454.6310403682
No,No,0.0,44807.3782736911
No,No,924.2415348044091,45207.387625700496
No,No,602.493724895076,33202.5343827786
No,Yes,828.739825030737,17962.3110875424
No,Yes,1.61117557184241,20837.335463841002
No,Yes,894.0057891445109,18002.3251896023
No,No,1234.47647873186,31313.3745754932
No,No,406.013980421047,42642.237373098396
No,Yes,1051.99844854114,12376.095982038602
No,Yes,1085.83807964848,18890.2280817727
No,No,1656.17327163556,41133.126847215295
No,Yes,242.652608865188,20426.7939710666
No,Yes,602.306495490726,12927.7128023964
No,No,187.597302610554,59660.997035609005
No,No,331.297081896645,34497.7426835848
No,No,911.387795135943,57131.3203683842
No,No,391.40820051392194,39761.561842660696
No,No,1450.34918369889,33957.1819605723
No,No,819.916988526305,28960.112805034398
No,Yes,1590.17641257216,18666.412211868897
No,Yes,1256.61487000808,22493.5012611123
Yes,Yes,1889.33211032708,22652.109634200402
No,No,743.685374931591,10774.971908420699
No,No,343.194499373316,29555.9054677704
No,No,534.973154698066,44079.3328679291
No,No,1207.6979060635902,34857.5403138442
No,No,564.813897226514,39829.4168314528
No,Yes,495.365263297121,22938.136865064
No,No,902.513823067702,38647.5218924775
No,Yes,1741.27335406342,18544.0516544313
No,No,1166.64262489824,52700.1096932984
No,Yes,631.159770000693,23245.070759643702
No,Yes,1076.97796559172,14668.3807126095
Yes,No,1243.55402519945,37634.3463986484
No,No,2113.01902301561,34747.755777097904
No,No,1296.0609970684402,43313.2829877461
No,No,1088.6740772095,47147.725945298094
No,No,824.731704075054,42313.5157494728
No,No,684.294841367277,37011.1832764975
No,No,37.3648864980893,26221.517900389503
No,Yes,878.149005483414,18414.5700678425
No,No,904.241522236051,40683.460345652005
No,Yes,942.042214953173,22181.3945457544
No,Yes,957.492536316181,16323.3647607655
No,No,285.290875789697,17606.6359250896
No,Yes,1468.3827477561301,19846.0647530616
No,No,322.71301950260397,27668.5760951812
No,No,414.13406313365897,40877.2264536574
No,No,1105.0028119367998,36812.7060929345
No,No,0.44575676854390206,31934.837975105496
No,No,619.7013996474919,13902.1790020542
No,No,293.869320215957,56676.8017535974
No,Yes,637.382728273361,19704.9194208198
No,No,1109.5286172344,69325.0798211788
No,No,1223.11294353625,52903.461367473494
No,Yes,1183.69295023871,13081.661063285
No,No,569.790872578607,54335.224099827195
No,No,625.531922916042,46026.4879077479
No,No,833.655299315209,16908.7780990483
No,No,866.045922597997,44827.265878634294
No,Yes,945.4798492225921,17279.2868116854
No,No,1554.8455452416001,43901.805318952596
No,No,575.768345325989,51927.746798024906
No,No,1141.60368724373,38722.961191096496
No,No,1146.64022020839,45376.5564836309
No,No,0.0,34305.918681832205
No,No,434.714771292189,35454.7554164715
No,No,1026.1344302910302,39135.6369619437
No,Yes,1302.79720625578,29252.361434109902
No,No,690.70587061269,59561.905200108704
No,No,574.451632934148,40727.642926059
No,No,0.0,43346.622264444704
No,Yes,251.30602374187902,13058.6066581806
No,Yes,1252.11395420994,16490.7069325506
No,No,207.89520686374402,52249.3123410668
Yes,No,1753.0843892750302,48965.3469660968
No,Yes,1279.93522684716,21107.5202436778
No,No,862.8765136882629,36461.9011295762
No,No,1143.54140485283,33394.979103222206
No,No,1253.18164046029,71238.55059818299
No,No,624.083972234424,25557.639671009198
No,Yes,1027.86106974252,14322.0883601209
Yes,No,1964.01468409879,50553.5345217328
No,No,752.4261090730271,32539.645010165
No,No,953.929817672466,32640.144047781603
No,No,773.2042126951151,66749.4334388805
No,No,432.79108845723704,52238.087436574
No,No,797.734016170854,31616.8002356646
No,No,240.841552778801,56089.154251144406
No,No,662.315857397632,31815.3465553473
No,Yes,1056.36554989132,15432.3959887695
No,No,741.08759609685,43015.5391532467
No,No,0.0,42284.6821746769
No,No,981.954489805675,41123.212469634396
No,No,1569.83566642918,42781.3833042045
No,No,136.505521337915,45596.1078294951
No,Yes,731.9517152633181,18117.4279105891
No,No,717.810767816132,32040.9312602139
No,Yes,1005.1762228766802,18262.17614318
No,No,561.928360945712,31192.9127239783
Yes,No,2033.1917897071698,44998.287437256906
No,No,638.817455651788,46704.7380027047
No,Yes,1104.94968692492,11528.9996637775
No,No,0.0,29514.0336126113
No,No,633.766672475066,34290.6049187037
No,Yes,1526.02513350733,20894.0766566208
No,No,522.766271539235,43026.3291277584
No,No,853.1031275541781,47381.7242321925
No,No,1225.22515222291,39338.862117972596
No,Yes,1559.62786903645,22047.7816148887
No,No,260.339935694837,34932.4937627442
No,No,1320.94324512886,50505.3668955538
No,No,1443.6483898454098,45089.3895443578
No,No,791.6382334183979,30303.606776638302
No,No,922.666469149122,33445.4896891145
No,No,80.7528636417692,35887.5463607598
No,No,193.35853863331297,34728.0214273877
No,No,939.0985018354311,45519.018976734296
No,No,1336.80301473215,30787.155716582598
Yes,No,1488.7795619130302,49803.2930787071
No,Yes,375.19674693179604,13709.2053280026
No,Yes,773.381163196626,18978.1884504424
No,No,581.423169475544,44600.6627973171
No,No,461.050249375609,43147.772027257204
Yes,Yes,1424.55932328854,25398.1974394264
No,Yes,1139.3962135966801,17139.8480911334
No,No,1032.2032697247198,41673.7341538879
No,No,96.641838693463,44556.2194186218
No,No,338.779408193535,42678.7131911716
No,Yes,1331.4254616180401,13793.185177665
No,No,0.0,34479.623487361
No,No,616.253970000918,42436.6864423497
No,No,599.8008625433911,30146.635742307
No,Yes,1466.56289000134,20904.4478767522
No,No,593.303890859047,49925.32391714401
No,No,786.98126003688,49432.9527599407
No,No,926.985326670123,48753.3128742021
No,No,1175.42043326533,37462.643329470804
No,Yes,1697.7496670909802,23295.8432768538
No,No,575.514383348284,54203.190213329806
No,No,1386.30244368266,54404.481692954294
No,Yes,1222.2450923901802,23152.723095741498
No,No,1556.19419401156,26905.580748098102
No,No,1103.9218798007,52821.534851342
Yes,No,1496.07211037409,40214.6208266244
No,Yes,975.6428740130619,25920.3219107255
No,Yes,781.174257050636,23403.0637701792
No,Yes,940.43546629748,18939.8427921635
No,No,375.329620037707,32531.215755524703
No,No,627.876133290845,51770.458350248606
No,No,1304.38320880201,49371.9569059475
No,No,1496.2323699903197,37534.3292363065
No,Yes,1005.59382873394,15851.482645638402
No,No,828.857754277826,46060.8529335004
No,Yes,1144.35851962952,18903.378442465502
No,No,1386.1919485038502,42537.9907928054
No,Yes,1321.8052059731099,11453.611529976399
No,No,1121.15125107007,35765.706494928796
No,No,547.863342238693,45966.3510607549
No,No,813.997341222043,42461.561421278
No,No,75.1839852575265,52166.0059677808
No,No,598.2192977853811,28621.1254234809
No,Yes,63.0363232718853,12308.018321028701
No,No,0.0,48642.25450510559
No,No,1553.70330850943,35929.1635489322
No,No,813.716093928425,46419.9970823921
No,No,1386.17675310876,42875.0060232127
No,No,933.767315398992,43693.5211629212
No,Yes,1240.0956001901,20134.6472923928
No,No,0.0,33781.656308699305
No,No,613.581862403872,30833.8020564507
No,No,253.516795606147,53125.483453832996
No,Yes,947.885845436684,17094.4788899247
No,Yes,112.81190949694599,16100.5708324214
No,Yes,827.041305351259,18892.8212923273
No,No,484.67949899276397,43900.091562763395
No,Yes,271.249704929045,25157.7314155335
No,No,1018.24890629919,52509.7424393596
No,No,0.0,43730.766652224396
No,Yes,0.0,16421.4899199996
No,No,1101.80371492885,36555.4627038954
No,Yes,1471.89782186442,18913.0382150486
No,No,1057.71318049474,40707.6187725798
No,No,352.550537246057,17626.1671331159
No,No,1029.8193081050802,50635.890813449696
No,No,1308.66309413507,35964.791928085695
No,Yes,1581.79048948189,10537.5298371772
No,No,918.118901852202,53710.2153023883
No,No,637.8002910597401,40323.5590650437
No,No,369.041787994189,38468.2446481102
No,Yes,985.092698575156,18499.961542760902
No,No,306.956926626839,32428.8129068856
No,No,1205.9132387797501,43715.4137557695
No,No,1079.50296284952,40504.9154530742
No,No,555.2884886291599,40046.421982076805
No,No,905.011694432408,39293.9825127873
No,Yes,1348.95607421149,20870.2679822065
No,Yes,1461.83324856434,19252.2372905694
No,No,443.446992281183,29811.3634534199
Yes,No,2024.10501794555,51508.8688750637
No,No,1516.5511523699802,39368.1418726725
No,Yes,520.55764649278,18256.2883915625
No,No,850.548098661389,44501.9150376188
No,No,926.489673303745,49919.967294197304
No,Yes,1275.82422479209,9611.96315721431
No,No,249.59838322223203,20684.2374148176
No,Yes,1564.47141053711,19372.821596214
No,No,443.175564513603,37639.9824345739
No,No,323.546908292229,33991.9911077722
No,Yes,512.320202471464,24949.6216077124
No,Yes,524.760633586772,14154.913474880801
